Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,points,GD,cum_points,PpG,Market Value,Team,League Position,Total_GF,Total_GA,form_last_3,avgGF,avgGA
2023-08-11,19:30,La Liga,1,Fri,1,L,0.0,2.0,Rayo Vallecano,1.4,2.1,60.0,14837.0,Lucas Robertone,4-2-3-1,0,-2.0,0,0.0,"72,80",Almería,20.0,0.0,2.0,,0.0,2.0
2023-08-11,19:30,La Liga,1,Fri,0,W,2.0,0.0,Almería,2.1,1.4,40.0,14837.0,Óscar Trejo,4-2-3-1,3,2.0,3,3.0,"68,60",Rayo Vallecano,1.0,2.0,0.0,,2.0,0.0
2023-08-11,22:00,La Liga,1,Fri,1,L,1.0,2.0,Valencia,0.7,1.1,55.0,34184.0,Jesús Navas,4-2-3-1,0,-1.0,0,0.0,"212,00",Sevilla,14.0,1.0,2.0,,1.0,2.0
2023-08-11,22:00,La Liga,1,Fri,0,W,2.0,1.0,Sevilla,1.1,0.7,45.0,34184.0,José Luis Gayà,4-4-2,3,1.0,3,3.0,"215,95",Valencia,6.0,2.0,1.0,,2.0,1.0
2023-08-12,21:30,La Liga,1,Sat,1,L,0.0,2.0,Real Madrid,0.4,0.9,46.0,48927.0,Iker Muniain,4-2-3-1,0,-2.0,0,0.0,"261,00",Athletic Club,15.0,0.0,2.0,,0.0,2.0
2023-08-12,17:00,La Liga,1,Sat,0,D,1.0,1.0,Real Sociedad,0.8,1.0,52.0,30848.0,Cristhian Stuani,4-1-4-1,1,0.0,1,1.0,"246,80",Girona,12.0,1.0,1.0,,1.0,1.0
2023-08-12,18:30,La Liga,1,Sat,1,D,1.0,1.0,Mallorca,0.9,1.6,68.0,24100.0,Jonathan Viera,4-5-1,1,0.0,1,1.0,"96,60",Las Palmas,13.0,1.0,1.0,,1.0,1.0
2023-08-12,18:30,La Liga,1,Sat,0,D,1.0,1.0,Las Palmas,1.6,0.9,32.0,24100.0,Dani Rodríguez,5-3-2,1,0.0,1,1.0,"87,10",Mallorca,9.0,1.0,1.0,,1.0,1.0
2023-08-12,21:30,La Liga,1,Sat,0,W,2.0,0.0,Athletic Club,0.9,0.4,54.0,48927.0,Dani Carvajal,4-1-2-1-2◆,3,2.0,3,3.0,"1,04",Real Madrid,3.0,2.0,0.0,,2.0,0.0
2023-08-12,17:00,La Liga,1,Sat,1,D,1.0,1.0,Girona,1.0,0.8,48.0,30848.0,Mikel Oyarzabal,4-3-3,1,0.0,1,1.0,"478,90",Real Sociedad,11.0,1.0,1.0,,1.0,1.0
2023-08-13,21:30,La Liga,1,Sun,0,D,0.0,0.0,Getafe,1.4,0.6,74.0,13410.0,Marc-André ter Stegen,4-2-3-1,1,0.0,1,1.0,"839,50",Barcelona,8.0,0.0,0.0,,0.0,0.0
2023-08-13,19:30,La Liga,1,Sun,0,W,2.0,1.0,Villarreal,1.1,0.9,37.0,17825.0,Germán Pezzella,4-2-3-1,3,1.0,3,3.0,"198,50",Betis,5.0,2.0,1.0,,2.0,1.0
2023-08-13,17:00,La Liga,1,Sun,1,L,0.0,2.0,Osasuna,1.0,1.0,53.0,20269.0,Iago Aspas,4-4-2,0,-2.0,0,0.0,"112,00",Celta Vigo,18.0,0.0,2.0,,0.0,2.0
2023-08-13,21:30,La Liga,1,Sun,1,D,0.0,0.0,Barcelona,0.6,1.4,26.0,13410.0,Djené,4-5-1,1,0.0,1,1.0,"95,05",Getafe,10.0,0.0,0.0,,0.0,0.0
2023-08-13,17:00,La Liga,1,Sun,0,W,2.0,0.0,Celta Vigo,1.0,1.0,47.0,20269.0,David García,4-3-3,3,2.0,3,3.0,"99,30",Osasuna,7.0,2.0,0.0,,2.0,0.0
2023-08-13,19:30,La Liga,1,Sun,1,L,1.0,2.0,Betis,0.9,1.1,63.0,17825.0,Gerard Moreno,4-3-3,0,-1.0,0,0.0,"213,20",Villareal,16.0,1.0,2.0,,1.0,2.0
2023-08-14,19:30,La Liga,1,Mon,0,L,0.0,1.0,Cádiz,0.3,0.7,55.0,19306.0,Rubén Duarte,5-4-1,0,-1.0,0,0.0,"97,20",Alavés,17.0,0.0,1.0,,0.0,1.0
2023-08-14,21:30,La Liga,1,Mon,1,W,3.0,1.0,Granada,2.4,0.9,46.0,56164.0,Koke,3-5-2,3,2.0,3,3.0,"417,80",Atlético Madrid,4.0,3.0,1.0,,3.0,1.0
2023-08-14,19:30,La Liga,1,Mon,1,W,1.0,0.0,Alavés,0.7,0.3,45.0,19306.0,Fali,4-4-2,3,1.0,3,3.0,"62,10",Cádiz,2.0,1.0,0.0,,1.0,0.0
2023-08-14,21:30,La Liga,1,Mon,0,L,1.0,3.0,Atlético Madrid,0.9,2.4,54.0,56164.0,Carlos Neva,5-3-2,0,-2.0,0,0.0,"87,50",Granada,19.0,1.0,3.0,,1.0,3.0
2023-08-18,21:30,La Liga,2,Fri,0,L,0.0,1.0,Valencia,0.5,1.5,61.0,41053.0,Jonathan Viera,4-3-3,0,-1.0,1,0.5,"96,60",Las Palmas,16.0,1.0,2.0,0.0,0.5,1.0
2023-08-18,19:30,La Liga,2,Fri,1,L,0.0,1.0,Villarreal,0.4,1.8,40.0,17775.0,Antonio Raillo,5-3-2,0,-1.0,1,0.5,"87,10",Mallorca,14.0,1.0,2.0,0.0,0.5,1.0
2023-08-18,21:30,La Liga,2,Fri,1,W,1.0,0.0,Las Palmas,1.5,0.5,39.0,41053.0,José Luis Gayà,4-4-2,3,1.0,6,3.0,"215,95",Valencia,3.0,3.0,1.0,1.0,1.5,0.5
2023-08-18,19:30,La Liga,2,Fri,0,W,1.0,0.0,Mallorca,1.8,0.4,60.0,17775.0,Gerard Moreno,4-3-3,3,1.0,3,1.5,"213,20",Villareal,10.0,2.0,2.0,0.0,1.0,1.0
2023-08-19,19:30,La Liga,2,Sat,1,L,1.0,3.0,Real Madrid,1.3,2.0,43.0,17561.0,Lucas Robertone,4-2-3-1,0,-2.0,0,0.0,"72,80",Almería,20.0,1.0,5.0,0.0,0.5,2.5
2023-08-19,21:30,La Liga,2,Sat,0,W,2.0,0.0,Osasuna,1.5,1.3,37.0,20704.0,Óscar de Marcos,4-2-3-1,3,2.0,3,1.5,"261,00",Athletic Club,9.0,2.0,2.0,0.0,1.0,1.0
2023-08-19,17:00,La Liga,2,Sat,0,D,1.0,1.0,Real Sociedad,1.0,0.7,47.0,30354.0,Iago Aspas,4-4-2,1,0.0,1,0.5,"112,00",Celta Vigo,17.0,1.0,3.0,0.0,0.5,1.5
2023-08-19,21:30,La Liga,2,Sat,1,L,0.0,2.0,Athletic Club,1.3,1.5,63.0,20704.0,David García,4-3-3,0,-2.0,3,1.5,"99,30",Osasuna,11.0,2.0,2.0,1.0,1.0,1.0
2023-08-19,19:30,La Liga,2,Sat,0,W,3.0,1.0,Almería,2.0,1.3,57.0,17561.0,Dani Carvajal,4-3-1-2,3,2.0,6,3.0,"1,04",Real Madrid,2.0,5.0,1.0,1.0,2.5,0.5
2023-08-19,17:00,La Liga,2,Sat,1,D,1.0,1.0,Celta Vigo,0.7,1.0,53.0,30354.0,Igor Zubeldia,4-3-3,1,0.0,2,1.0,"478,90",Real Sociedad,13.0,2.0,2.0,0.0,1.0,1.0
2023-08-20,21:30,La Liga,2,Sun,0,D,0.0,0.0,Betis,0.5,0.7,47.0,51782.0,Jan Oblak,5-3-2,1,0.0,4,2.0,"417,80",Atlético Madrid,5.0,3.0,1.0,1.0,1.5,0.5
2023-08-20,19:30,La Liga,2,Sun,1,W,2.0,0.0,Cádiz,3.4,1.1,74.0,39603.0,Marc-André ter Stegen,3-4-3,3,2.0,4,2.0,"839,50",Barcelona,4.0,2.0,0.0,0.0,1.0,0.0
2023-08-20,21:30,La Liga,2,Sun,1,D,0.0,0.0,Atlético Madrid,0.7,0.5,53.0,51782.0,Germán Pezzella,4-2-3-1,1,0.0,4,2.0,"198,50",Betis,7.0,2.0,1.0,1.0,1.0,0.5
2023-08-20,19:30,La Liga,2,Sun,0,L,0.0,2.0,Barcelona,1.1,3.4,26.0,39603.0,Álex Fernández,4-4-2,0,-2.0,3,1.5,"62,10",Cádiz,8.0,1.0,2.0,1.0,0.5,1.0
2023-08-20,19:00,La Liga,2,Sun,0,L,0.0,3.0,Girona,0.7,1.4,37.0,11784.0,Djené,4-2-3-1,0,-3.0,1,0.5,"95,05",Getafe,15.0,0.0,3.0,0.0,0.0,1.5
2023-08-20,19:00,La Liga,2,Sun,1,W,3.0,0.0,Getafe,1.4,0.7,63.0,11784.0,Cristhian Stuani,4-1-4-1,3,3.0,4,2.0,"246,80",Girona,6.0,4.0,1.0,0.0,2.0,0.5
2023-08-21,19:00,La Liga,2,Mon,1,W,4.0,3.0,Sevilla,1.8,0.6,34.0,15308.0,Rubén Duarte,4-4-2,3,1.0,3,1.5,"97,20",Alavés,12.0,4.0,4.0,0.0,2.0,2.0
2023-08-21,21:30,La Liga,2,Mon,1,L,0.0,2.0,Rayo Vallecano,1.2,2.1,48.0,17338.0,Carlos Neva,4-3-3,0,-2.0,0,0.0,"87,50",Granada,19.0,1.0,5.0,0.0,0.5,2.5
2023-08-21,21:30,La Liga,2,Mon,0,W,2.0,0.0,Granada,2.1,1.2,52.0,17338.0,Óscar Trejo,4-4-2,3,2.0,6,3.0,"68,60",Rayo Vallecano,1.0,4.0,0.0,1.0,2.0,0.0
2023-08-21,19:00,La Liga,2,Mon,0,L,3.0,4.0,Alavés,0.6,1.8,66.0,15308.0,Jesús Navas,4-2-3-1,0,-1.0,0,0.0,"212,00",Sevilla,18.0,4.0,6.0,0.0,2.0,3.0
2023-08-25,21:30,La Liga,3,Fri,1,L,0.0,1.0,Real Madrid,1.2,1.4,37.0,23057.0,Iago Aspas,5-3-2,0,-1.0,1,0.3333333333333333,"112,00",Celta Vigo,18.0,1.0,4.0,0.0,0.3333333333333333,1.3333333333333333
2023-08-25,18:30,La Liga,3,Fri,1,D,0.0,0.0,Real Sociedad,0.9,1.0,52.0,25335.0,Jonathan Viera,4-3-3,1,0.0,2,0.6666666666666666,"96,60",Las Palmas,16.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
2023-08-25,21:30,La Liga,3,Fri,0,W,1.0,0.0,Celta Vigo,1.4,1.2,63.0,23057.0,Dani Carvajal,4-1-2-1-2◆,3,1.0,9,3.0,"1,04",Real Madrid,1.0,6.0,1.0,2.0,2.0,0.3333333333333333
2023-08-25,18:30,La Liga,3,Fri,0,D,0.0,0.0,Las Palmas,1.0,0.9,48.0,25335.0,Mikel Merino,4-2-3-1,1,0.0,3,1.0,"478,90",Real Sociedad,12.0,2.0,2.0,0.0,0.6666666666666666,0.6666666666666666
2023-08-26,19:00,La Liga,3,Sat,0,D,1.0,1.0,Cádiz,0.3,1.6,48.0,18653.0,Juan Brandáriz,4-2-3-1,1,0.0,1,0.3333333333333333,"72,80",Almería,19.0,2.0,6.0,0.0,0.6666666666666666,2.0
2023-08-26,19:00,La Liga,3,Sat,1,D,1.0,1.0,Almería,1.6,0.3,52.0,18653.0,Isaac Carcelen,4-4-2,1,0.0,4,1.3333333333333333,"62,10",Cádiz,10.0,2.0,3.0,1.0,0.6666666666666666,1.0
2023-08-26,21:30,La Liga,3,Sat,0,W,2.0,1.0,Sevilla,1.7,1.7,48.0,29304.0,Cristhian Stuani,4-1-4-1,3,1.0,7,2.3333333333333335,"246,80",Girona,4.0,6.0,2.0,1.0,2.0,0.6666666666666666
2023-08-26,19:30,La Liga,3,Sat,1,W,3.0,2.0,Mallorca,1.4,2.6,53.0,16368.0,Carlos Neva,4-4-2,3,1.0,3,1.0,"87,50",Granada,15.0,4.0,7.0,0.0,1.3333333333333333,2.3333333333333335
2023-08-26,19:30,La Liga,3,Sat,0,L,2.0,3.0,Granada,2.6,1.4,47.0,16368.0,Dani Rodríguez,5-3-2,0,-1.0,1,0.3333333333333333,"87,10",Mallorca,17.0,3.0,5.0,0.0,1.0,1.6666666666666667
2023-08-26,21:30,La Liga,3,Sat,1,L,1.0,2.0,Girona,1.7,1.7,52.0,29304.0,Jesús Navas,4-2-3-1,0,-1.0,0,0.0,"212,00",Sevilla,20.0,5.0,8.0,0.0,1.6666666666666667,2.6666666666666665
2023-08-27,21:30,La Liga,3,Sun,1,W,4.0,2.0,Betis,2.9,0.4,48.0,44340.0,Iker Muniain,4-2-3-1,3,2.0,6,2.0,"261,00",Athletic Club,6.0,6.0,4.0,1.0,2.0,1.3333333333333333
2023-08-27,17:30,La Liga,3,Sun,0,W,4.0,3.0,Villarreal,3.1,1.9,60.0,21679.0,Sergi Roberto,4-3-3,3,1.0,7,2.3333333333333335,"839,50",Barcelona,2.0,6.0,3.0,1.0,2.0,1.0
2023-08-27,21:30,La Liga,3,Sun,0,L,2.0,4.0,Athletic Club,0.4,2.9,52.0,44340.0,Germán Pezzella,4-2-3-1,0,-2.0,4,1.3333333333333333,"198,50",Betis,11.0,4.0,5.0,1.0,1.3333333333333333,1.6666666666666667
2023-08-27,19:30,La Liga,3,Sun,0,W,2.0,1.0,Valencia,1.2,1.7,36.0,42474.0,David García,4-3-3,3,1.0,6,1.5,"99,30",Osasuna,8.0,4.0,3.0,1.0,1.3333333333333333,1.0
2023-08-27,19:30,La Liga,3,Sun,1,L,1.0,2.0,Osasuna,1.7,1.2,64.0,42474.0,José Luis Gayà,4-4-2,0,-1.0,6,2.0,"215,95",Valencia,7.0,4.0,3.0,2.0,1.3333333333333333,1.0
2023-08-27,17:30,La Liga,3,Sun,1,L,3.0,4.0,Barcelona,1.9,3.1,40.0,21679.0,Gerard Moreno,4-4-2,0,-1.0,3,1.0,"213,20",Villareal,13.0,5.0,6.0,1.0,1.6666666666666667,2.0
2023-08-28,19:30,La Liga,3,Mon,0,L,0.0,1.0,Getafe,0.7,2.2,53.0,11023.0,Rubén Duarte,4-3-3,0,-1.0,3,1.0,"97,20",Alavés,14.0,4.0,5.0,1.0,1.3333333333333333,1.6666666666666667
2023-08-28,21:30,La Liga,3,Mon,0,W,7.0,0.0,Rayo Vallecano,3.4,0.6,44.0,13966.0,Jan Oblak,5-3-2,3,7.0,7,2.3333333333333335,"417,80",Atlético Madrid,3.0,10.0,1.0,1.0,3.3333333333333335,0.3333333333333333
2023-08-28,19:30,La Liga,3,Mon,1,W,1.0,0.0,Alavés,2.2,0.7,47.0,11023.0,Djené,4-4-2,3,1.0,4,1.3333333333333333,"95,05",Getafe,9.0,1.0,3.0,0.0,0.3333333333333333,1.0
2023-08-28,21:30,La Liga,3,Mon,1,L,0.0,7.0,Atlético Madrid,0.6,3.4,56.0,13966.0,Óscar Trejo,4-2-3-1,0,-7.0,6,2.0,"68,60",Rayo Vallecano,5.0,4.0,7.0,2.0,1.3333333333333333,2.3333333333333335
2023-09-01,22:00,La Liga,4,Fri,1,L,2.0,3.0,Celta Vigo,3.0,1.5,63.0,14196.0,Lucas Robertone,4-2-3-1,0,-1.0,1,0.25,"72,80",Almería,20.0,4.0,9.0,0.0,1.0,2.25
2023-09-01,22:00,La Liga,4,Fri,0,W,3.0,2.0,Almería,1.5,3.0,37.0,14196.0,Iago Aspas,5-4-1,3,1.0,4,1.0,"112,00",Celta Vigo,15.0,4.0,6.0,0.0,1.0,1.5
2023-09-01,19:30,La Liga,4,Fri,1,W,3.0,1.0,Villarreal,2.1,0.3,43.0,18557.0,Isaac Carcelen,4-4-2,3,2.0,7,1.75,"62,10",Cádiz,6.0,5.0,4.0,1.0,1.25,1.0
2023-09-01,19:30,La Liga,4,Fri,0,L,1.0,3.0,Cádiz,0.3,2.1,57.0,18557.0,Raúl Albiol,4-3-3,0,-2.0,3,0.75,"213,20",Villareal,16.0,6.0,9.0,1.0,1.5,2.25
2023-09-02,18:30,La Liga,4,Sat,1,W,1.0,0.0,Valencia,1.3,0.8,40.0,16641.0,Rubén Duarte,4-2-3-1,3,1.0,6,1.5,"97,20",Alavés,13.0,5.0,5.0,1.0,1.25,1.25
2023-09-02,21:00,La Liga,4,Sat,1,W,1.0,0.0,Rayo Vallecano,1.0,1.5,55.0,50619.0,Germán Pezzella,4-2-3-1,3,1.0,7,1.75,"198,50",Betis,8.0,5.0,5.0,1.0,1.25,1.25
2023-09-02,16:15,La Liga,4,Sat,0,L,1.0,2.0,Real Madrid,0.4,2.8,24.0,66747.0,Djené,4-1-3-2,0,-1.0,4,1.0,"95,05",Getafe,14.0,2.0,5.0,1.0,0.5,1.25
2023-09-02,14:00,La Liga,4,Sat,0,L,3.0,5.0,Real Sociedad,0.8,2.3,39.0,27808.0,Víctor Díaz,3-4-3,0,-2.0,3,0.75,"87,50",Granada,17.0,7.0,12.0,1.0,1.75,3.0
2023-09-02,21:00,La Liga,4,Sat,0,L,0.0,1.0,Betis,1.5,1.0,45.0,50619.0,Óscar Valentín,4-4-2,0,-1.0,6,1.5,"68,60",Rayo Vallecano,9.0,4.0,8.0,2.0,1.0,2.0
2023-09-02,16:15,La Liga,4,Sat,1,W,2.0,1.0,Getafe,2.8,0.4,76.0,66747.0,Luka Modrić,4-3-1-2,3,1.0,12,3.0,"1,04",Real Madrid,3.0,8.0,2.0,3.0,2.0,0.5
2023-09-02,14:00,La Liga,4,Sat,1,W,5.0,3.0,Granada,2.3,0.8,61.0,27808.0,Mikel Oyarzabal,4-3-3,3,2.0,6,1.5,"478,90",Real Sociedad,10.0,7.0,5.0,0.0,1.75,1.25
2023-09-02,18:30,La Liga,4,Sat,0,L,0.0,1.0,Alavés,0.8,1.3,60.0,16641.0,José Luis Gayà,4-4-2,0,-1.0,6,1.5,"215,95",Valencia,11.0,4.0,4.0,2.0,1.0,1.0
2023-09-03,16:15,La Liga,4,Sun,0,D,0.0,0.0,Mallorca,0.6,0.4,67.0,17043.0,Iñaki Williams,4-2-3-1,1,0.0,7,1.75,"261,00",Athletic Club,7.0,6.0,4.0,2.0,1.5,1.0
2023-09-03,21:00,La Liga,4,Sun,0,W,2.0,1.0,Osasuna,2.0,0.8,69.0,21966.0,Sergi Roberto,4-3-3,3,1.0,10,2.5,"839,50",Barcelona,4.0,8.0,4.0,2.0,2.0,1.0
2023-09-03,14:00,La Liga,4,Sun,1,W,1.0,0.0,Las Palmas,1.0,1.1,46.0,11619.0,Cristhian Stuani,4-1-4-1,3,1.0,10,2.5,"246,80",Girona,5.0,7.0,2.0,2.0,1.75,0.5
2023-09-03,14:00,La Liga,4,Sun,0,L,0.0,1.0,Girona,1.1,1.0,54.0,11619.0,Jonathan Viera,4-2-3-1,0,-1.0,2,0.5,"96,60",Las Palmas,19.0,1.0,3.0,0.0,0.25,0.75
2023-09-03,16:15,La Liga,4,Sun,1,D,0.0,0.0,Athletic Club,0.4,0.6,33.0,17043.0,Dani Rodríguez,5-3-2,1,0.0,2,0.5,"87,10",Mallorca,18.0,3.0,5.0,0.0,0.75,1.25
2023-09-03,21:00,La Liga,4,Sun,1,L,1.0,2.0,Barcelona,0.8,2.0,31.0,21966.0,Rubén García,4-1-4-1,0,-1.0,6,1.0,"99,30",Osasuna,12.0,5.0,5.0,2.0,1.25,1.25
2023-09-15,21:00,La Liga,5,Fri,0,L,0.0,2.0,Rayo Vallecano,0.7,2.6,49.0,12116.0,Rubén Duarte,4-2-3-1,0,-2.0,6,1.2,"97,20",Alavés,14.0,5.0,7.0,2.0,1.0,1.4
2023-09-15,21:00,La Liga,5,Fri,1,W,2.0,0.0,Alavés,2.6,0.7,51.0,12116.0,Óscar Valentín,4-2-3-1,3,2.0,9,1.8,"68,60",Rayo Vallecano,5.0,6.0,8.0,1.0,1.2,1.6
2023-09-16,14:00,La Liga,5,Sat,1,W,3.0,0.0,Cádiz,2.9,0.3,65.0,42881.0,Óscar de Marcos,4-2-3-1,3,3.0,10,2.0,"261,00",Athletic Club,4.0,9.0,4.0,2.0,1.8,0.8
2023-09-16,16:15,La Liga,5,Sat,0,L,0.0,3.0,Valencia,0.6,1.3,63.0,45363.0,Jan Oblak,5-3-2,0,-3.0,7,1.75,"417,80",Atlético Madrid,9.0,10.0,4.0,2.0,2.5,1.0
2023-09-16,21:00,La Liga,5,Sat,1,W,5.0,0.0,Betis,2.4,0.8,65.0,45055.0,Marc-André ter Stegen,4-3-3,3,5.0,13,2.6,"839,50",Barcelona,2.0,13.0,4.0,3.0,2.6,0.8
2023-09-16,21:00,La Liga,5,Sat,0,L,0.0,5.0,Barcelona,0.8,2.4,35.0,45055.0,Marc Bartra,4-2-3-1,0,-5.0,7,1.4,"198,50",Betis,10.0,5.0,10.0,1.0,1.0,2.0
2023-09-16,18:30,La Liga,5,Sat,1,L,0.0,1.0,Mallorca,1.3,0.8,60.0,18693.0,Iago Aspas,3-4-3,0,-1.0,4,0.8,"112,00",Celta Vigo,16.0,4.0,7.0,1.0,0.8,1.4
2023-09-16,14:00,La Liga,5,Sat,0,L,0.0,3.0,Athletic Club,0.3,2.9,35.0,42881.0,Isaac Carcelen,4-4-2,0,-3.0,7,1.4,"62,10",Cádiz,8.0,5.0,7.0,1.0,1.0,1.4
2023-09-16,18:30,La Liga,5,Sat,0,W,1.0,0.0,Celta Vigo,0.8,1.3,40.0,18693.0,Dani Rodríguez,5-4-1,3,1.0,5,1.0,"87,10",Mallorca,15.0,4.0,5.0,0.0,0.8,1.0
2023-09-16,16:15,La Liga,5,Sat,1,W,3.0,0.0,Atlético Madrid,1.3,0.6,37.0,45363.0,José Luis Gayà,4-2-3-1,3,3.0,9,1.8,"215,95",Valencia,6.0,7.0,4.0,1.0,1.4,0.8
2023-09-17,16:15,La Liga,5,Sun,0,L,1.0,2.0,Villarreal,1.5,0.9,38.0,18467.0,Lucas Robertone,4-2-3-1,0,-1.0,1,0.2,"72,80",Almería,20.0,5.0,11.0,0.0,1.0,2.2
2023-09-17,14:00,La Liga,5,Sun,1,W,3.0,2.0,Osasuna,0.5,1.1,44.0,9808.0,Djené,4-4-2,3,1.0,7,1.4,"95,05",Getafe,7.0,5.0,7.0,1.0,1.0,1.4
2023-09-17,18:30,La Liga,5,Sun,0,L,0.0,1.0,Sevilla,1.0,1.7,57.0,40578.0,Jonathan Viera,4-2-3-1,0,-1.0,2,0.4,"96,60",Las Palmas,19.0,1.0,4.0,0.0,0.2,0.8
2023-09-17,14:00,La Liga,5,Sun,0,L,2.0,3.0,Getafe,1.1,0.5,56.0,9808.0,David García,4-3-3,0,-1.0,6,0.8571428571428571,"99,30",Osasuna,13.0,7.0,8.0,1.0,1.4,1.6
2023-09-17,21:00,La Liga,5,Sun,1,W,2.0,1.0,Real Sociedad,2.0,1.6,52.0,70092.0,Dani Carvajal,4-1-2-1-2◆,3,1.0,15,3.0,"1,04",Real Madrid,1.0,10.0,3.0,3.0,2.0,0.6
2023-09-17,21:00,La Liga,5,Sun,0,L,1.0,2.0,Real Madrid,1.6,2.0,48.0,70092.0,Mikel Oyarzabal,4-3-3,0,-1.0,6,1.2,"478,90",Real Sociedad,11.0,8.0,7.0,1.0,1.6,1.4
2023-09-17,18:30,La Liga,5,Sun,1,W,1.0,0.0,Las Palmas,1.7,1.0,43.0,40578.0,Jesús Navas,4-2-3-1,3,1.0,3,0.6,"212,00",Sevilla,17.0,6.0,8.0,0.0,1.5,2.0
2023-09-17,16:15,La Liga,5,Sun,1,W,2.0,1.0,Almería,0.9,1.5,62.0,18467.0,Raúl Albiol,4-2-3-1,3,1.0,6,1.2,"213,20",Villareal,12.0,8.0,10.0,1.0,1.6,2.0
2023-09-18,21:00,La Liga,5,Mon,0,W,4.0,2.0,Granada,2.8,1.6,57.0,17323.0,Aleix García,4-1-4-1,3,2.0,13,2.6,"246,80",Girona,3.0,11.0,4.0,3.0,2.2,0.8
2023-09-18,21:00,La Liga,5,Mon,1,L,2.0,4.0,Girona,1.6,2.8,43.0,17323.0,Víctor Díaz,4-4-2,0,-2.0,3,0.6,"87,50",Granada,18.0,9.0,16.0,1.0,1.8,3.2
2023-09-22,21:00,La Liga,6,Fri,1,L,0.0,2.0,Athletic Club,1.1,1.7,44.0,19421.0,Rubén Duarte,4-2-3-1,0,-2.0,6,1.0,"97,20",Alavés,14.0,5.0,9.0,1.0,0.8333333333333334,1.5
2023-09-22,21:00,La Liga,6,Fri,0,W,2.0,0.0,Alavés,1.7,1.1,56.0,19421.0,Óscar de Marcos,4-2-3-1,3,2.0,13,2.1666666666666665,"261,00",Athletic Club,4.0,11.0,4.0,2.0,1.8333333333333333,0.6666666666666666
2023-09-23,21:00,La Liga,6,Sat,1,D,2.0,2.0,Valencia,2.6,0.8,61.0,14266.0,Lucas Robertone,4-2-3-1,1,0.0,2,0.3333333333333333,"72,80",Almería,20.0,7.0,13.0,0.0,1.1666666666666667,2.1666666666666665
2023-09-23,18:30,La Liga,6,Sat,1,W,3.0,2.0,Celta Vigo,1.6,1.5,74.0,43272.0,Marc-André ter Stegen,4-3-3,3,1.0,16,2.2857142857142856,"839,50",Barcelona,1.0,16.0,6.0,3.0,2.6666666666666665,1.0
2023-09-23,18:30,La Liga,6,Sat,0,L,2.0,3.0,Barcelona,1.5,1.6,26.0,43272.0,Iago Aspas,5-3-2,0,-1.0,4,0.6666666666666666,"112,00",Celta Vigo,18.0,6.0,10.0,1.0,1.0,1.6666666666666667
2023-09-23,14:00,La Liga,6,Sat,1,W,5.0,3.0,Mallorca,3.2,1.8,56.0,11511.0,Aleix García,4-1-4-1,3,2.0,16,2.6666666666666665,"246,80",Girona,2.0,16.0,7.0,3.0,2.6666666666666665,1.1666666666666667
2023-09-23,14:00,La Liga,6,Sat,0,L,3.0,5.0,Girona,1.8,3.2,44.0,11511.0,Dani Rodríguez,5-4-1,0,-2.0,5,0.8333333333333334,"87,10",Mallorca,15.0,7.0,10.0,1.0,1.1666666666666667,1.6666666666666667
2023-09-23,16:15,La Liga,6,Sat,1,D,0.0,0.0,Sevilla,1.4,0.8,44.0,19670.0,David García,4-3-3,1,0.0,7,0.875,"99,30",Osasuna,13.0,7.0,8.0,1.0,1.1666666666666667,1.3333333333333333
2023-09-23,16:15,La Liga,6,Sat,0,D,0.0,0.0,Osasuna,0.8,1.4,56.0,19670.0,Ivan Rakitić,4-2-3-1,1,0.0,4,0.5714285714285714,"212,00",Sevilla,17.0,6.0,8.0,1.0,1.2,1.6
2023-09-23,21:00,La Liga,6,Sat,0,D,2.0,2.0,Almería,0.8,2.6,39.0,14266.0,José Luis Gayà,4-2-3-1,1,0.0,10,1.6666666666666667,"215,95",Valencia,7.0,9.0,6.0,1.0,1.5,1.0
2023-09-24,21:00,La Liga,6,Sun,1,W,3.0,1.0,Real Madrid,1.4,1.0,37.0,69082.0,Koke,5-3-2,3,2.0,10,1.6666666666666667,"417,80",Atlético Madrid,6.0,13.0,5.0,1.0,2.6,1.0
2023-09-24,18:30,La Liga,6,Sun,1,D,1.0,1.0,Cádiz,1.8,0.2,63.0,56087.0,Germán Pezzella,4-2-3-1,1,0.0,8,1.1428571428571428,"198,50",Betis,10.0,6.0,11.0,1.0,1.0,1.8333333333333333
2023-09-24,18:30,La Liga,6,Sun,0,D,1.0,1.0,Betis,0.2,1.8,37.0,56087.0,Isaac Carcelen,4-4-2,1,0.0,8,1.3333333333333333,"62,10",Cádiz,9.0,6.0,8.0,1.0,1.0,1.3333333333333333
2023-09-24,14:00,La Liga,6,Sun,0,L,3.0,4.0,Real Sociedad,1.4,2.0,39.0,29568.0,Djené,4-2-3-1,0,-1.0,7,1.1666666666666667,"95,05",Getafe,11.0,8.0,11.0,2.0,1.3333333333333333,1.8333333333333333
2023-09-24,17:30,La Liga,6,Sun,0,L,0.0,1.0,Las Palmas,0.0,0.6,44.0,24848.0,Antonio Puertas,4-4-1-1,0,-1.0,3,0.5,"87,50",Granada,19.0,9.0,17.0,1.0,1.5,2.8333333333333335
